,Political Affiliation,tweet,Politician,Word Count,created_time,negative,neutral,positive,polarity
106,Democrats,"I’ll never forget this, because it was the moment I saw with my own eyes that the America I love was becoming a nation that steals refugee children from their parents,&amp; caged them.

More kids died after this. To date, no one has been held accountable.

We need to save these kids. https://t.co/HhdMqc5zML",AOC,53,2019-06,0.15,0.705,0.145,-0.0804
107,Democrats,"Yes, the treatment is bad - but the one thing I’ve learned about the right is that they’re all bark.

They stomp, they whine, they burst w/ hyperbole - all bc they rely on Dems backing down when GOP creates controversy.

They don’t know what to do when we stick by our principles. https://t.co/NQZ014uVlA",AOC,54,2019-06,0.095,0.808,0.097,-0.2144
108,Democrats,"If you doubt it, here’s the original tweet. This is a deliberate, intentional, wild jump made by Republicans (frankly, often) for the explicit purpose of eliciting + manipulating pain for political purposes.

Meanwhile, kids are still dying.
https://t.co/LTS1RnoXGS",AOC,38,2019-06,0.195,0.751,0.054,-0.7184
109,Democrats,"Reminder: the member who directly + explicitly compared concentration camps on our border to the Holocaust was *Liz Cheney.*

The horrors of the Holocaust went beyond the use of concentration camps, yet camps were part of the process.

They have also been used before and after.",AOC,46,2019-06,0.078,0.922,0.0,-0.5719
110,Democrats,"The student loan crisis is keeping people from:
📈 Becoming teachers &amp; other public careers
📈 Buying homes &amp; large purchases
📈 Starting families
📈 Educating themselves further w/ other specialized degrees

As a result, it’s impacting the ENTIRE economy
https://t.co/E1ZijJiH2s",AOC,41,2019-06,0.105,0.895,0.0,-0.6249
111,Democrats,"Student loans are a scam.

That’s why I join @BernieSanders, @RepJayapal &amp; @IlhanMN to forgive ALL student loans AND make colleges tuition-free.

PS: for the cost of the GOP tax scam (~$2 TRILLION), we could’ve already forgiven every student loan in America w/ billions left over. https://t.co/GXRHHWoKai",AOC,47,2019-06,0.136,0.737,0.127,-0.3612
112,Democrats,"We’re just a couple of girls, standing in front of a borough, organizing them to dismantle the carceral state. 😉

If you live in Queens and can vote, vote TOMORROW for @CabanForQueens! (Set yourself a reminder🤳🏼)

If you can’t vote, find a voter and send them to the polls. https://t.co/wWEpp3wdW8",AOC,50,2019-06,0.0,1.0,0.0,0.0
113,Democrats,"Remember when the Bush administration bullied media into using their devised term “enhanced interrogation” instead of the accurate term “torture?”

Well, waterboarding was torture. And these are concentration camps.

Journalism should be about the truth. And this is the truth. ⬇️ https://t.co/8N0hfw50uY",AOC,42,2019-06,0.155,0.716,0.13,-0.5106
114,Democrats,"I have absolutely zero patience for completely certified, card-carrying and flag-waving racists. None. 🚫 

They can take their little tiki torches somewhere else.

We don’t give them an inch, a second, a sliver of sunlight nor the time of day. And neither should you.",AOC,44,2019-06,0.082,0.918,0.0,-0.5423
115,Democrats,"The last time you went on this trip it was reported that you also met w/ fringe Austrian neo-Nazi groups to talk shop.

So I’m going to have to decline your invite. But thank you for revealing to all how transparently the far-right manipulates these moments for political gain. https://t.co/TQkaPEESoD",AOC,50,2019-06,0.0,0.862,0.138,0.7579
116,Democrats,"Hey @Liz_Cheney, you’re the GOP Conference Chair - perhaps you should come collect your colleague before more members of your caucus start saying the quiet parts loud",AOC,27,2019-06,0.0,1.0,0.0,0.0
117,Democrats,"Mr. King, the Republican Party literally stripped you of your Congressional committee assignments because you were too racist even for them.

My Jewish constituents have made clear to me that they proudly stand w/ caged children who are starved, denied sleep &amp; sanitation.

Bye 👋🏽 https://t.co/TQkaPEESoD",AOC,46,2019-06,0.177,0.673,0.15,-0.3818
118,Democrats,"#1: These are people protesting peacefully - hence their POSTERS &amp; not FIREARMS

#2: Why do you call some who threaten violent attack a “militia” vs others “domestic terrorists?”🤔

#3: This a very dramatic way to deal with your Sunday Scaries.

We can help you find a therapist. https://t.co/bTf1VGC7QJ",AOC,49,2019-06,0.216,0.678,0.106,-0.743
119,Democrats,"The most BX pride speech I ever gave 😂 they really cued up the horns for our policy points 🤣🏳️‍🌈 

There’s no place like home! https://t.co/2bh9XUTbII",AOC,26,2019-06,0.077,0.732,0.191,0.5057
120,Democrats,"When a powerful entity is trying to grow a system of human rights abuse (which is what this is) it’s on ALL of us, from smallest to biggest, to throw sand in the gears and stop it.

We cannot be compliant with child abuse. These judges are astounded at the argument for it ⬇️ https://t.co/8oYxndP9OA",AOC,55,2019-06,0.199,0.715,0.085,-0.8176
121,Democrats,#CloseTheCamps https://t.co/FL4KV3sLqk,AOC,2,2019-06,0.0,1.0,0.0,0.0
122,Democrats,"Reminder this admin is CHOOSING to round up refugees seeking asylum, fighting to not give children toothpaste or soap &amp; making people sleep on dirt floors.

They say it’s bc of a lack of 💰. You know what saves money? Not putting masses of people in internment in the first place.",AOC,51,2019-06,0.133,0.867,0.0,-0.7351
123,Democrats,"The GOP has supported building mass concentration camps on the southern border. Kids &amp; families are dying.

Now they want money for more - w/ ZERO negotiation on how $ is spent.

We can’t do that. They‘ve shown that when they get more money, they build more camps. #CloseTheCamps https://t.co/DYhXuU9Crz",AOC,50,2019-06,0.0,0.927,0.073,0.3818
124,Democrats,"Please share this info widely &amp; make sure your neighbors have it.

If your home can be a safe space or haven for others, let your neighbors and community know - even if it’s just to relax in the stress of this time.

Plan, prepare, + protect our neighbors.
https://t.co/IXow1nTO4s",AOC,50,2019-06,0.048,0.69,0.262,0.886
125,Democrats,"Warning: The Trump admin is expected to begin ICE raids across the country TOMORROW, targeting people for round up.

NOW is the time for us to come together:

- Check in w/ your neighbors
- Share “Know Your Rights” info
- If you see ICE, report to @UNITEDWEDREAM 1-844-363-1423 https://t.co/UgWK0Km3sl",AOC,50,2019-06,0.048,0.907,0.044,-0.0516
126,Democrats,"This was Philadelphia after an oil refinery exploded this morning.

So... what’s that about how climate change isn’t an existential crisis that will disproportionately impact working class people &amp; burn its way up?

We need a solution on the scale of the crisis: #GreenNewDeal 🌎 https://t.co/5vNMrrUZBg",AOC,46,2019-06,0.159,0.796,0.045,-0.7845
127,Democrats,This President needs to be impeached.,AOC,6,2019-06,0.0,1.0,0.0,0.0
128,Democrats,"As long as the @GOPLeader supports jailing children and families on the border, I will continue to hold him to account for it.

That’s why I’m calling on Rep. McCarthy to apologize for aiding and supporting the separation of children from their parents.

https://t.co/ogHXY7pD3p",AOC,44,2019-06,0.0,0.855,0.145,0.7003
129,Democrats,"This is what the United States is doing in the name of the American people.

It’s child abuse, it’s indefensible, and we cannot wring our hands out of discomfort with the reality of the situation.

We must have the courage to see this for what it is.

#CloseTheCamps #AbolishICE https://t.co/rGX4IhFmsA",AOC,50,2019-06,0.119,0.78,0.102,-0.25
130,Democrats,"This is what the United States is doing in the name of the American people.

It’s child abuse, it’s indefensible, and we cannot wring our hands out of discomfort with the reality of the situation.

We must have the courage to see this for what it is.

#CloseTheCamps #AbolishICE https://t.co/rGX4IhFmsA",AOC,50,2019-06,0.119,0.78,0.102,-0.25
131,Democrats,"Thank you, @johnlegend.

Queens residents: VOTE @CabanForQueens next Tuesday to bring the revolution to criminal justice! 🗳🌹 https://t.co/rMayG2p2Zh",AOC,18,2019-06,0.138,0.61,0.252,0.4199
132,Democrats,"This administration needs to put down its saber and pick up a phone.

Diplomacy is what grants us peace and stability - not war. 

#NoWarOnIran https://t.co/NZtifF3eki",AOC,26,2019-06,0.0,0.711,0.289,0.8199
133,Democrats,"Yesterday I listened to the powerful testimony of Ms. Gray, a West Virginia nurse on the front lines of the opioid crisis.

She said, “We can’t arrest our way out of this crisis.”

Proud to pass this amendment w/ bipartisan support to move away from imprisonment &amp;towards healing. https://t.co/IQZniqksH3",AOC,49,2019-06,0.114,0.736,0.151,0.2732
134,Democrats,"For folks saying we should gloss over this, I think it’s important to realize that we can’t risk depressed turnout in 2020.

The original remark is valid to ask about &amp; have a discussion on or clarify - not dismiss.

We should be compassionate toward each other, but not silent.",AOC,50,2019-06,0.073,0.826,0.101,0.1154
135,Democrats,"For the record, Cory Booker does *not* owe Joe Biden an apology for pointing out that waxing nostalgic about working with segregationists is insensitive.

“He knows better?” Really? What is “better?” To stay quiet about it? https://t.co/RvFzqAXPI5",AOC,37,2019-06,0.073,0.896,0.031,-0.3939
136,Democrats,"I’m curious, @HouseGOP: what would you like people to call these Trump-run human cages?

According to you, concentration camp experts + historians are wrong.

So what do you call it? What term makes you feel better about brutality?

“Internment?” “Detention?” “Freedom Center?” https://t.co/DXVJ1uFsT9",AOC,43,2019-06,0.135,0.701,0.164,-0.3313
137,Democrats,"We are calling these camps what they are because they fit squarely in an academic consensus and definition.

History will be kind to those who stood up to this injustice.

So say what you will. Kids are dying and I’m not here to make people feel comfortable about that.",AOC,49,2019-06,0.075,0.768,0.157,0.5893
138,Democrats,"My heroes are the ones who stood up when it wasn’t easy.

Kids are dying in cages on our border. Families are being put in “freezers” &amp; “dog pounds.”

Years from now, people will look for the journalists, officials, &amp; everyday people who stood up for what was right in real-time.",AOC,51,2019-06,0.0,0.888,0.112,0.7351
139,Democrats,"Well, @chucktodd - the fact that you slipped in “Nazi” when I never said that is pretty unfortunate.

Almost as unfortunate as the fact that you spent this whole time w/o discussing DHS freezers, “dog pounds,” missing children, &amp; human rights abuses that uphold use of this term. https://t.co/1eNuW1ZR0f",AOC,49,2019-06,0.222,0.687,0.091,-0.765
140,Democrats,"‘@tedlieu repeatedly asked [Sec. Pompeo’s advisor] if the Constitution gives Congress the power to declare war. He would not say ""yes.""

Lieu submitted the Constitution for the record.’

😂 https://t.co/VTd5ZElG8E",AOC,30,2019-06,0.122,0.878,0.0,-0.5994
141,Democrats,"Today we celebrate #Juneteenth, the day we celebrate the emancipation from slavery in the United States.

And on this day, Congress held a hearing on reparations. A massive crowd showed up for it.

Ta-Nehisi Coates’ opening statement is a stirring must-watch. ⬇️ https://t.co/hHfu2ciUXc",AOC,43,2019-06,0.094,0.706,0.2,0.6597
142,Democrats,"What’s worse, Congress has asked DHS for documents on the whereabouts of children taken from their parents.

We‘ve asked for details &amp; records on camp conditions.

DHS has refused to cooperate or provide Congress w/ the requested information.

Why doesn’t that concern @HouseGOP?",AOC,43,2019-06,0.114,0.886,0.0,-0.6486
